linear,b,d,nsamples,accuracy,trueneg,falseneg,truepos,falsepos
False,0.01,0.01,1000,0.7212121212121212,540,69,531,345
False,0.01,0.01,1000,0.7198653198653199,519,50,550,366
False,0.01,0.01,1000,0.7771043771043771,619,65,535,266
False,0.01,0.01,1000,0.7946127946127945,629,49,551,256
False,0.01,0.01,1000,0.7717171717171717,604,58,542,281
False,0.01,0.01,1000,0.7373737373737373,516,21,579,369
False,0.01,0.01,1000,0.7737373737373737,618,69,531,267
False,0.01,0.01,1000,0.7353535353535354,538,46,554,347
False,0.01,0.01,1000,0.7717171717171717,592,46,554,293
False,0.01,0.01,1000,0.7508417508417509,576,61,539,309
False,0.01,0.01,1000,0.7003367003367003,507,67,533,378
False,0.01,0.01,1000,0.7548821548821549,579,58,542,306
False,0.01,0.01,1000,0.7683501683501683,598,57,543,287
False,0.01,0.01,1000,0.6956228956228956,502,69,531,383
False,0.01,0.01,1000,0.7333333333333334,546,57,543,339
False,0.01,0.01,1000,0.7461279461279462,575,67,533,310
False,0.01,0.01,1000,0.7636363636363637,589,55,545,296
False,0.01,0.01,1000,0.797979797979798,643,58,542,242
False,0.01,0.01,1000,0.7542087542087542,583,63,537,302
False,0.01,0.01,1000,0.7468013468013468,567,58,542,318
False,0.01,0.01,1000,0.7757575757575758,597,45,555,288
False,0.01,0.01,1000,0.7400673400673401,561,62,538,324
False,0.01,0.01,1000,0.7845117845117845,618,53,547,267
False,0.01,0.01,1000,0.771043771043771,595,50,550,290
False,0.01,0.01,1000,0.7818181818181819,579,18,582,306
False,0.01,0.01,1000,0.7609427609427609,581,51,549,304
False,0.01,0.01,1000,0.7804713804713805,612,53,547,273
False,0.01,0.01,1000,0.7461279461279462,575,67,533,310
False,0.01,0.01,1000,0.6673400673400673,458,67,533,427
False,0.01,0.01,1000,0.7811447811447811,627,67,533,258
False,0.01,0.01,1000,0.668013468013468,450,58,542,435
False,0.01,0.01,1000,0.7515151515151515,581,65,535,304
False,0.01,0.01,1000,0.734006734006734,553,63,537,332
False,0.01,0.01,1000,0.7063973063973064,503,54,546,382
False,0.01,0.01,1000,0.7717171717171717,597,51,549,288
False,0.01,0.01,1000,0.8033670033670034,641,48,552,244
False,0.01,0.01,1000,0.7124579124579125,532,74,526,353
False,0.01,0.01,1000,0.7575757575757576,588,63,537,297
False,0.01,0.01,1000,0.7279461279461279,533,52,548,352
False,0.01,0.01,1000,0.7474747474747474,565,55,545,320
False,0.01,0.01,1000,0.7198653198653199,533,64,536,352
False,0.01,0.01,1000,0.6983164983164983,500,63,537,385
False,0.01,0.01,1000,0.6828282828282828,499,85,515,386
False,0.01,0.01,1000,0.762962962962963,585,52,548,300
False,0.01,0.01,1000,0.7643097643097643,595,60,540,290
False,0.01,0.01,1000,0.7488215488215488,576,64,536,309
False,0.01,0.01,1000,0.7474747474747474,579,69,531,306
False,0.01,0.01,1000,0.7508417508417509,576,61,539,309
False,0.01,0.01,1000,0.7313131313131314,569,83,517,316
False,0.01,0.01,1000,0.8067340067340067,628,30,570,257
