linear,b,d,nsamples,accuracy,trueneg,falseneg,truepos,falsepos
False,0.01,0.05,1000,0.8336700336700337,638,0,600,247
False,0.01,0.05,1000,0.8215488215488216,621,1,599,264
False,0.01,0.05,1000,0.8471380471380472,658,0,600,227
False,0.01,0.05,1000,0.7878787878787878,577,7,593,308
False,0.01,0.05,1000,0.9003367003367003,737,0,600,148
False,0.01,0.05,1000,0.837037037037037,645,2,598,240
False,0.01,0.05,1000,0.8720538720538721,696,1,599,189
False,0.01,0.05,1000,0.8855218855218855,716,1,599,169
False,0.01,0.05,1000,0.8996632996632996,740,4,596,145
False,0.01,0.05,1000,0.8727272727272728,705,9,591,180
False,0.01,0.05,1000,0.9191919191919192,765,0,600,120
False,0.01,0.05,1000,0.9097643097643098,751,0,600,134
False,0.01,0.05,1000,0.8754208754208754,701,1,599,184
False,0.01,0.05,1000,0.8228956228956229,622,0,600,263
False,0.01,0.05,1000,0.8114478114478114,628,23,577,257
False,0.01,0.05,1000,0.8424242424242424,655,4,596,230
False,0.01,0.05,1000,0.8296296296296296,634,2,598,251
